idx,lon,lat,day,night
116.28_40.12,116.28,40.12,527.0,240.0
116.28_40.13,116.28,40.13,451.0,783.0
116.28_40.14,116.28,40.14,1832.0,9906.0
116.28_40.15,116.28,40.15,6342.0,7469.0
116.28_40.16,116.28,40.16,1425.0,166.0
116.28_40.17,116.28,40.17,2192.0,181.0
115.65_39.92,115.65,39.92,13.0,2.0
116.71_40.0,116.71,40.0,1.0,14.0
116.71_40.2,116.71,40.2,53.0,184.0
116.71_40.3,116.71,40.3,136.0,323.0
116.46_40.2,116.46,40.2,62.0,205.0
116.46_40.3,116.46,40.3,1.0,2.0
116.46_40.0,116.46,40.0,21582.0,21657.0
116.46_40.1,116.46,40.1,790.0,1.0
116.46_40.7,116.46,40.7,0.0,29.0
115.91_39.57,115.91,39.57,53.0,473.0
116.46_40.5,116.46,40.5,0.0,6.0
115.91_39.59,115.91,39.59,41.0,172.0
115.91_39.58,115.91,39.58,6.0,63.0
115.89_40.51,115.89,40.51,53.0,110.0
117.01_40.19,117.01,40.19,723.0,1289.0
116.64_40.39,116.64,40.39,7.0,0.0
115.86_40.45,115.86,40.45,5.0,5.0
116.32_40.24,116.32,40.24,0.0,16.0
116.32_40.25,116.32,40.25,0.0,12.0
116.32_40.26,116.32,40.26,0.0,28.0
115.89_40.55,115.89,40.55,6.0,0.0
116.32_40.21,116.32,40.21,81.0,27.0
116.32_40.22,116.32,40.22,282.0,35.0
116.32_40.23,116.32,40.23,109.0,498.0
116.38_39.9,116.38,39.9,16016.0,14257.0
116.38_39.8,116.38,39.8,3177.0,5751.0
116.38_39.7,116.38,39.7,685.0,978.0
116.38_39.6,116.38,39.6,0.0,1.0
116.38_39.5,116.38,39.5,7.0,0.0
116.68_40.55,116.68,40.55,13.0,5.0
116.9_40.24,116.9,40.24,0.0,5.0
116.9_40.27,116.9,40.27,1.0,5.0
116.9_40.21,116.9,40.21,0.0,6.0
116.5_39.58,116.5,39.58,4.0,801.0
116.5_39.59,116.5,39.59,23.0,51.0
116.09_39.95,116.09,39.95,2669.0,4064.0
115.99_39.61,115.99,39.61,180.0,129.0
116.59_40.08,116.59,40.08,16126.0,11.0
116.07_39.59,116.07,39.59,156.0,80.0
116.07_39.58,116.07,39.58,18.0,9.0
116.5_39.56,116.5,39.56,2.0,44.0
116.5_39.57,116.5,39.57,4.0,177.0
116.42_39.5,116.42,39.5,4.0,0.0
116.94_40.42,116.94,40.42,50.0,422.0
116.94_40.43,116.94,40.43,5.0,149.0
116.94_40.41,116.94,40.41,233.0,46.0
116.59_40.05,116.59,40.05,8749.0,5425.0
116.94_40.44,116.94,40.44,24.0,18.0
116.94_40.45,116.94,40.45,1.0,0.0
116.09_39.98,116.09,39.98,51.0,57.0
116.62_39.71,116.62,39.71,444.0,431.0
116.19_40.03,116.19,40.03,227.0,232.0
116.19_40.02,116.19,40.02,1.0,0.0
116.19_40.07,116.19,40.07,178.0,11.0
116.19_40.06,116.19,40.06,26.0,2.0
116.19_40.05,116.19,40.05,230.0,819.0
116.19_40.04,116.19,40.04,1384.0,4225.0
116.19_40.09,116.19,40.09,832.0,436.0
116.19_40.08,116.19,40.08,266.0,17.0
117.01_40.16,117.01,40.16,59.0,12.0
116.77_40.55,116.77,40.55,1.0,0.0
116.16_40.19,116.16,40.19,1386.0,1372.0
116.16_40.18,116.16,40.18,6207.0,4097.0
115.94_40.2,115.94,40.2,4.0,6.0
115.94_40.0,115.94,40.0,5.0,4.0
116.62_39.79,116.62,39.79,11.0,1.0
116.16_40.13,116.16,40.13,1180.0,247.0
116.16_40.12,116.16,40.12,1.0,0.0
116.6_40.91,116.6,40.91,0.0,4.0
116.16_40.17,116.16,40.17,412.0,58.0
116.16_40.16,116.16,40.16,69.0,123.0
116.16_40.15,116.16,40.15,178.0,1010.0
116.16_40.14,116.16,40.14,200.0,172.0
116.35_39.63,116.35,39.63,72.0,37.0
116.35_39.62,116.35,39.62,34.0,95.0
116.23_40.53,116.23,40.53,0.0,1.0
116.23_40.52,116.23,40.52,1.0,16.0
116.23_40.57,116.23,40.57,57.0,11.0
117.04_40.07,117.04,40.07,13.0,135.0
116.23_40.55,116.23,40.55,0.0,14.0
117.04_40.05,117.04,40.05,5.0,2.0
116.73_40.2,116.73,40.2,3326.0,519.0
116.73_40.3,116.73,40.3,21.0,216.0
116.73_40.0,116.73,40.0,55.0,33.0
116.73_40.1,116.73,40.1,84.0,9.0
115.5_39.66,115.5,39.66,51.0,7.0
115.5_39.65,115.5,39.65,1.0,1.0
116.14_40.21,116.14,40.21,140.0,43.0
116.14_40.22,116.14,40.22,294.0,17.0
116.14_40.23,116.14,40.23,1523.0,1481.0
116.14_40.24,116.14,40.24,933.0,98.0
116.14_40.25,116.14,40.25,15.0,0.0
116.14_40.26,116.14,40.26,159.0,43.0
116.14_40.27,116.14,40.27,240.0,306.0
116.37_39.76,116.37,39.76,2783.0,3717.0
116.37_39.77,116.37,39.77,3726.0,5000.0
116.41_40.2,116.41,40.2,214.0,433.0
116.41_40.1,116.41,40.1,4970.0,3019.0
116.41_40.0,116.41,40.0,28284.0,15805.0
116.12_39.84,116.12,39.84,284.0,204.0
116.12_39.85,116.12,39.85,248.0,1383.0
116.12_39.86,116.12,39.86,148.0,97.0
116.12_39.87,116.12,39.87,78.0,65.0
116.12_39.81,116.12,39.81,897.0,408.0
115.89_40.36,115.89,40.36,1480.0,4.0
115.89_40.37,115.89,40.37,4096.0,1091.0
115.89_40.38,115.89,40.38,969.0,2199.0
115.89_40.39,115.89,40.39,1.0,8.0
116.12_39.88,116.12,39.88,209.0,94.0
116.12_39.89,116.12,39.89,1239.0,1428.0
116.48_40.17,116.48,40.17,184.0,73.0
115.48_39.77,115.48,39.77,0.0,1.0
116.48_40.15,116.48,40.15,113.0,142.0
116.38_40.17,116.38,40.17,1584.0,3187.0
116.38_40.16,116.38,40.16,784.0,1810.0
116.38_40.15,116.38,40.15,1169.0,4791.0
116.38_40.14,116.38,40.14,460.0,687.0
116.38_40.13,116.38,40.13,163.0,723.0
116.38_40.12,116.38,40.12,1061.0,407.0
116.38_40.11,116.38,40.11,1707.0,8091.0
116.24_40.66,116.24,40.66,9.0,4.0
115.79_39.6,115.79,39.6,80.0,283.0
116.38_40.19,116.38,40.19,157.0,904.0
116.38_40.18,116.38,40.18,1348.0,509.0
116.78_39.68,116.78,39.68,274.0,24.0
116.47_40.08,116.47,40.08,385.0,2101.0
116.47_40.09,116.47,40.09,3248.0,81.0
116.47_40.06,116.47,40.06,332.0,66.0
116.47_40.07,116.47,40.07,466.0,454.0
116.47_40.04,116.47,40.04,1412.0,9278.0
116.47_40.05,116.47,40.05,643.0,3986.0
116.47_40.02,116.47,40.02,9016.0,1262.0
116.47_40.03,116.47,40.03,1983.0,3879.0
116.47_40.01,116.47,40.01,28194.0,5457.0
116.13_40.0,116.13,40.0,2.0,18.0
116.13_40.1,116.13,40.1,546.0,7454.0
116.13_40.2,116.13,40.2,252.0,255.0
116.29_39.59,116.29,39.59,13.0,23.0
115.86_40.48,115.86,40.48,129.0,272.0
116.13_40.6,116.13,40.6,3.0,0.0
116.29_39.55,116.29,39.55,97.0,329.0
116.29_39.54,116.29,39.54,0.0,91.0
116.29_39.57,116.29,39.57,4.0,54.0
116.29_39.56,116.29,39.56,3.0,329.0
116.29_39.51,116.29,39.51,224.0,41.0
116.29_39.53,116.29,39.53,1.0,43.0
116.29_39.52,116.29,39.52,105.0,284.0
116.18_39.87,116.18,39.87,193.0,9.0
116.7_40.35,116.7,40.35,154.0,2956.0
116.74_40.39,116.74,40.39,37.0,868.0
116.74_40.38,116.74,40.38,87.0,219.0
116.74_40.35,116.74,40.35,32.0,23.0
116.74_40.34,116.74,40.34,81.0,829.0
116.74_40.37,116.74,40.37,126.0,1042.0
116.74_40.36,116.74,40.36,55.0,278.0
116.74_40.31,116.74,40.31,7.0,215.0
116.74_40.33,116.74,40.33,71.0,57.0
116.74_40.32,116.74,40.32,10.0,308.0
116.36_40.21,116.36,40.21,105.0,0.0
116.36_40.22,116.36,40.22,235.0,488.0
116.36_40.23,116.36,40.23,259.0,1424.0
116.36_40.24,116.36,40.24,305.0,1487.0
116.36_40.25,116.36,40.25,128.0,510.0
116.56_39.99,116.56,39.99,1154.0,225.0
116.56_39.98,116.56,39.98,1661.0,2313.0
116.56_39.97,116.56,39.97,603.0,4281.0
116.36_40.29,116.36,40.29,3.0,288.0
116.56_39.95,116.56,39.95,560.0,4506.0
116.56_39.94,116.56,39.94,3785.0,6442.0
116.56_39.93,116.56,39.93,1721.0,3240.0
116.56_39.92,116.56,39.92,5232.0,23881.0
116.56_39.91,116.56,39.91,10979.0,12575.0
116.56_40.31,116.56,40.31,9.0,12.0
116.82_40.56,116.82,40.56,2.0,14.0
116.82_40.57,116.82,40.57,1.0,31.0
116.56_40.39,116.56,40.39,18.0,122.0
116.56_40.38,116.56,40.38,1.0,0.0
115.92_40.17,115.92,40.17,48.0,2.0
115.92_40.12,115.92,40.12,12.0,2.0
115.92_40.11,115.92,40.11,0.0,1.0
115.92_40.18,115.92,40.18,0.0,1.0
115.57_39.7,115.57,39.7,0.0,11.0
116.89_40.13,116.89,40.13,24.0,2.0
116.89_40.12,116.89,40.12,91.0,460.0
116.89_40.11,116.89,40.11,2.0,35.0
116.89_40.17,116.89,40.17,2.0,182.0
116.89_40.16,116.89,40.16,9.0,409.0
116.89_40.15,116.89,40.15,85.0,271.0
116.89_40.14,116.89,40.14,3.0,209.0
116.36_39.46,116.36,39.46,2.0,237.0
116.36_39.47,116.36,39.47,11.0,33.0
116.89_40.19,116.89,40.19,25.0,1.0
117.18_40.51,117.18,40.51,107.0,26.0
116.42_40.38,116.42,40.38,0.0,29.0
116.42_40.34,116.42,40.34,0.0,2.0
116.42_40.35,116.42,40.35,42.0,99.0
116.42_40.31,116.42,40.31,2.0,12.0
115.9_40.02,115.9,40.02,0.0,4.0
115.9_40.03,115.9,40.03,51.0,39.0
115.9_40.04,115.9,40.04,14.0,0.0
115.9_40.08,115.9,40.08,18.0,6.0
115.83_39.69,115.83,39.69,23.0,5.0
116.7_40.33,116.7,40.33,968.0,2144.0
115.83_39.61,115.83,39.61,4.0,131.0
115.83_39.65,115.83,39.65,19.0,610.0
115.83_39.64,115.83,39.64,1.0,8.0
116.76_39.99,116.76,39.99,17.0,234.0
116.76_39.98,116.76,39.98,167.0,738.0
116.58_40.36,116.58,40.36,9.0,11.0
115.84_40.02,115.84,40.02,1.0,1.0
115.84_40.03,115.84,40.03,2.0,0.0
116.76_39.91,116.76,39.91,330.0,1016.0
116.76_39.93,116.76,39.93,1342.0,1302.0
116.76_39.92,116.76,39.92,386.0,657.0
116.76_39.95,116.76,39.95,128.0,181.0
116.76_39.94,116.76,39.94,1777.0,2228.0
116.76_39.97,116.76,39.97,17.0,48.0
116.76_39.96,116.76,39.96,84.0,114.0
116.78_40.59,116.78,40.59,49.0,7.0
116.78_40.54,116.78,40.54,0.0,1.0
116.79_39.7,116.79,39.7,213.0,126.0
116.79_39.8,116.79,39.8,477.0,17.0
116.74_40.15,116.74,40.15,0.0,120.0
116.54_39.9,116.54,39.9,4475.0,8189.0
117.3_40.22,117.3,40.22,0.0,2.0
116.54_39.8,116.54,39.8,2455.0,1020.0
116.04_40.18,116.04,40.18,1.0,2.0
116.04_40.19,116.04,40.19,4.0,13.0
116.04_40.13,116.04,40.13,0.0,4.0
116.04_40.16,116.04,40.16,5.0,39.0
116.04_40.17,116.04,40.17,3.0,0.0
116.2_40.17,116.2,40.17,1130.0,101.0
116.2_40.16,116.2,40.16,295.0,405.0
116.2_40.15,116.2,40.15,100.0,662.0
116.2_40.14,116.2,40.14,257.0,1479.0
116.2_40.13,116.2,40.13,571.0,1935.0
116.2_40.12,116.2,40.12,567.0,1744.0
116.2_40.11,116.2,40.11,597.0,2098.0
116.44_40.42,116.44,40.42,33.0,232.0
116.2_40.19,116.2,40.19,1420.0,774.0
116.2_40.18,116.2,40.18,244.0,359.0
116.69_40.86,116.69,40.86,6.0,6.0
116.69_40.84,116.69,40.84,0.0,9.0
116.69_40.85,116.69,40.85,4.0,0.0
116.69_40.81,116.69,40.81,0.0,2.0
117.3_40.21,117.3,40.21,0.0,2.0
116.93_40.1,116.93,40.1,0.0,341.0
116.93_40.2,116.93,40.2,9.0,19.0
116.93_40.3,116.93,40.3,7.0,0.0
116.93_40.4,116.93,40.4,737.0,47.0
116.65_40.69,116.65,40.69,54.0,5.0
116.65_40.61,116.65,40.61,3.0,1.0
116.65_40.62,116.65,40.62,7.0,2.0
116.65_40.63,116.65,40.63,174.0,35.0
116.65_40.64,116.65,40.64,8.0,31.0
116.65_40.65,116.65,40.65,0.0,11.0
115.71_40.02,115.71,40.02,1.0,1.0
115.71_40.04,115.71,40.04,3.0,1.0
115.71_40.06,115.71,40.06,13.0,1.0
116.21_40.14,116.21,40.14,102.0,79.0
116.39_39.88,116.39,39.88,24353.0,9326.0
116.5_40.14,116.5,40.14,49.0,128.0
116.5_40.15,116.5,40.15,168.0,380.0
116.5_40.16,116.5,40.16,1320.0,341.0
116.5_40.17,116.5,40.17,3060.0,4533.0
116.5_40.11,116.5,40.11,139.0,10.0
116.5_40.12,116.5,40.12,27.0,15.0
116.5_40.13,116.5,40.13,21.0,18.0
116.5_40.18,116.5,40.18,271.0,1496.0
116.5_40.19,116.5,40.19,32.0,267.0
116.21_40.17,116.21,40.17,340.0,360.0
115.68_39.97,115.68,39.97,13.0,24.0
116.87_39.75,116.87,39.75,5.0,189.0
117.23_40.58,117.23,40.58,0.0,2.0
117.23_40.59,117.23,40.59,3.0,2.0
117.23_40.53,117.23,40.53,0.0,13.0
116.83_39.62,116.83,39.62,0.0,1.0
117.27_40.58,117.27,40.58,1.0,0.0
115.67_40.05,115.67,40.05,2.0,0.0
117.15_40.57,117.15,40.57,23.0,25.0
116.89_39.74,116.89,39.74,62.0,620.0
117.15_40.55,117.15,40.55,118.0,81.0
116.89_39.76,116.89,39.76,2.0,6.0
116.62_40.71,116.62,40.71,1.0,2.0
117.15_40.51,117.15,40.51,16.0,7.0
116.62_40.73,116.62,40.73,46.0,35.0
116.93_40.56,116.93,40.56,7.0,72.0
116.93_40.57,116.93,40.57,29.0,3.0
116.89_39.79,116.89,39.79,42.0,220.0
116.89_39.78,116.89,39.78,2.0,21.0
117.15_40.59,117.15,40.59,0.0,32.0
117.15_40.58,117.15,40.58,28.0,171.0
116.06_39.6,116.06,39.6,512.0,16.0
116.33_39.83,116.33,39.83,3773.0,11345.0
116.33_39.82,116.33,39.82,14646.0,12439.0
116.33_39.81,116.33,39.81,10092.0,8369.0
116.75_40.42,116.75,40.42,2.0,0.0
116.33_39.87,116.33,39.87,6537.0,10972.0
116.33_39.86,116.33,39.86,4051.0,5384.0
116.75_40.47,116.75,40.47,0.0,1.0
116.33_39.84,116.33,39.84,11819.0,10795.0
116.33_39.89,116.33,39.89,19205.0,35608.0
116.33_39.88,116.33,39.88,12988.0,41972.0
116.85_39.79,116.85,39.79,69.0,118.0
116.85_39.78,116.85,39.78,0.0,5.0
116.85_39.71,116.85,39.71,35.0,10.0
116.85_39.73,116.85,39.73,65.0,170.0
116.85_39.72,116.85,39.72,14.0,459.0
116.85_39.75,116.85,39.75,3.0,399.0
116.85_39.74,116.85,39.74,32.0,427.0
116.85_39.76,116.85,39.76,1.0,0.0
115.72_39.95,115.72,39.95,1.0,0.0
115.72_39.97,115.72,39.97,21.0,153.0
115.72_39.98,115.72,39.98,18.0,47.0
116.72_40.83,116.72,40.83,0.0,3.0
116.2_39.7,116.2,39.7,144.0,192.0
116.2_39.6,116.2,39.6,17.0,11.0
116.43_39.93,116.43,39.93,57009.0,9733.0
116.43_39.92,116.43,39.92,91535.0,8774.0
116.43_39.95,116.43,39.95,23944.0,16717.0
116.43_39.94,116.43,39.94,56959.0,9002.0
116.43_39.97,116.43,39.97,21536.0,19415.0
116.43_39.96,116.43,39.96,22832.0,15694.0
116.15_40.14,116.15,40.14,61.0,142.0
116.43_39.98,116.43,39.98,11957.0,28221.0
116.15_40.16,116.15,40.16,283.0,159.0
116.15_40.17,116.15,40.17,137.0,1026.0
116.15_40.11,116.15,40.11,41.0,57.0
116.2_39.9,116.2,39.9,8772.0,10399.0
116.2_39.8,116.2,39.8,506.0,121.0
116.16_39.62,116.16,39.62,20.0,10.0
117.03_40.63,117.03,40.63,8.0,10.0
116.6_40.16,116.6,40.16,174.0,530.0
116.28_40.36,116.28,40.36,0.0,36.0
115.82_39.63,115.82,39.63,1.0,4.0
115.61_39.64,115.61,39.64,21.0,14.0
116.28_40.33,116.28,40.33,2.0,1.0
115.97_39.68,115.97,39.68,795.0,2277.0
115.97_39.69,115.97,39.69,1611.0,1493.0
115.97_39.66,115.97,39.66,300.0,335.0
115.97_39.67,115.97,39.67,288.0,1583.0
115.97_39.64,115.97,39.64,719.0,188.0
115.97_39.65,115.97,39.65,497.0,220.0
115.97_39.62,115.97,39.62,71.0,57.0
115.97_39.63,115.97,39.63,46.0,16.0
115.97_39.61,115.97,39.61,31.0,4.0
116.8_40.81,116.8,40.81,9.0,2.0
115.78_39.89,115.78,39.89,292.0,23.0
115.78_39.88,115.78,39.88,92.0,17.0
116.4_40.1,116.4,40.1,1588.0,1468.0
116.4_40.0,116.4,40.0,34832.0,14919.0
116.4_40.2,116.4,40.2,342.0,255.0
116.32_40.08,116.32,40.08,9382.0,13482.0
116.32_40.09,116.32,40.09,5194.0,12057.0
116.32_40.02,116.32,40.02,1554.0,6566.0
116.32_40.03,116.32,40.03,4757.0,25456.0
116.32_40.01,116.32,40.01,4634.0,20847.0
115.73_39.64,115.73,39.64,1.0,21.0
116.32_40.07,116.32,40.07,3490.0,20459.0
116.32_40.04,116.32,40.04,5886.0,10210.0
116.32_40.05,116.32,40.05,9672.0,14509.0
115.87_39.65,115.87,39.65,1.0,0.0
115.87_39.64,115.87,39.64,1.0,7.0
115.87_39.67,115.87,39.67,36.0,28.0
115.87_39.66,115.87,39.66,1.0,0.0
115.87_39.61,115.87,39.61,33.0,6.0
115.87_39.63,115.87,39.63,1.0,8.0
115.87_39.62,115.87,39.62,449.0,5.0
116.6_39.69,116.6,39.69,85.0,21.0
115.87_39.68,115.87,39.68,54.0,47.0
116.73_39.69,116.73,39.69,1.0,4.0
116.73_39.68,116.73,39.68,391.0,754.0
116.73_39.63,116.73,39.63,11.0,287.0
116.73_39.62,116.73,39.62,21.0,153.0
116.73_39.65,116.73,39.65,0.0,18.0
117.11_40.28,117.11,40.28,2.0,9.0
116.73_39.67,116.73,39.67,53.0,98.0
116.87_39.79,116.87,39.79,84.0,166.0
116.68_40.76,116.68,40.76,4.0,26.0
116.99_40.46,116.99,40.46,16.0,124.0
116.99_40.45,116.99,40.45,9.0,6.0
116.99_40.44,116.99,40.44,1.0,0.0
116.99_40.43,116.99,40.43,13.0,117.0
116.99_40.42,116.99,40.42,8.0,15.0
116.99_40.41,116.99,40.41,0.0,1.0
116.9_40.47,116.9,40.47,0.0,3.0
116.67_40.31,116.67,40.31,130.0,114.0
116.9_40.45,116.9,40.45,32.0,492.0
116.9_40.44,116.9,40.44,7.0,1.0
116.9_40.42,116.9,40.42,0.0,4.0
116.9_40.41,116.9,40.41,3.0,70.0
116.53_40.2,116.53,40.2,74.0,32.0
116.53_40.3,116.53,40.3,16.0,160.0
116.5_39.72,116.5,39.72,674.0,1.0
116.5_39.73,116.5,39.73,1417.0,1.0
116.5_39.71,116.5,39.71,158.0,11.0
116.5_39.76,116.5,39.76,3619.0,12075.0
116.5_39.77,116.5,39.77,15668.0,7771.0
116.5_39.74,116.5,39.74,4883.0,16.0
116.5_39.75,116.5,39.75,2654.0,22.0
116.5_39.78,116.5,39.78,10923.0,29.0
116.5_39.79,116.5,39.79,13259.0,1923.0
116.94_40.21,116.94,40.21,55.0,11.0
116.94_40.22,116.94,40.22,0.0,53.0
116.44_39.68,116.44,39.68,83.0,296.0
116.94_40.24,116.94,40.24,1.0,5.0
116.94_40.27,116.94,40.27,0.0,61.0
116.94_40.28,116.94,40.28,289.0,25.0
116.44_39.62,116.44,39.62,7.0,80.0
116.44_39.61,116.44,39.61,232.0,7.0
116.44_39.67,116.44,39.67,135.0,1527.0
116.44_39.66,116.44,39.66,415.0,21.0
116.44_39.65,116.44,39.65,89.0,33.0
116.44_39.64,116.44,39.64,41.0,29.0
116.31_39.89,116.31,39.89,13913.0,4817.0
116.31_39.88,116.31,39.88,26291.0,35612.0
117.01_40.09,117.01,40.09,849.0,179.0
116.19_40.21,116.19,40.21,615.0,116.0
116.19_40.23,116.19,40.23,2189.0,4822.0
117.01_40.08,117.01,40.08,102.0,1062.0
116.31_39.85,116.31,39.85,13570.0,19988.0
116.19_40.24,116.19,40.24,483.0,125.0
116.31_39.87,116.31,39.87,7400.0,8078.0
116.31_39.86,116.31,39.86,4348.0,3130.0
117.01_40.07,117.01,40.07,32.0,22.0
116.41_39.96,116.41,39.96,21525.0,17095.0
115.99_40.5,115.99,40.5,0.0,25.0
115.99_40.4,115.99,40.4,6.0,35.0
117.01_40.05,117.01,40.05,601.0,541.0
117.01_40.04,117.01,40.04,1338.0,14.0
117.01_40.03,117.01,40.03,24.0,0.0
115.79_40.51,115.79,40.51,1.0,3.0
116.45_39.99,116.45,39.99,11864.0,19478.0
116.45_39.98,116.45,39.98,12325.0,3286.0
115.44_39.97,115.44,39.97,30.0,0.0
116.45_39.93,116.45,39.93,62519.0,8134.0
116.45_39.92,116.45,39.92,93154.0,14155.0
116.45_39.91,116.45,39.91,145779.0,4485.0
116.45_39.97,116.45,39.97,6338.0,7788.0
116.45_39.96,116.45,39.96,36060.0,3994.0
116.45_39.95,116.45,39.95,46592.0,12548.0
116.45_39.94,116.45,39.94,14658.0,3223.0
115.94_40.09,115.94,40.09,4.0,3.0
115.94_40.01,115.94,40.01,5.0,33.0
116.14_40.06,116.14,40.06,441.0,723.0
116.14_40.07,116.14,40.07,273.0,306.0
116.14_40.04,116.14,40.04,172.0,251.0
116.14_40.05,116.14,40.05,190.0,54.0
116.14_40.01,116.14,40.01,44.0,223.0
116.14_40.08,116.14,40.08,239.0,794.0
116.14_40.09,116.14,40.09,33.0,16.0
117.32_40.23,117.32,40.23,2.0,5.0
117.32_40.22,117.32,40.22,15.0,32.0
117.32_40.21,117.32,40.21,121.0,41.0
116.7_40.34,116.7,40.34,232.0,1856.0
117.32_40.26,117.32,40.26,7.0,104.0
117.32_40.25,117.32,40.25,11.0,174.0
117.32_40.24,117.32,40.24,5.0,298.0
115.89_40.16,115.89,40.16,2.0,0.0
115.89_40.17,115.89,40.17,0.0,7.0
115.89_40.14,115.89,40.14,1.0,0.0
117.2_40.24,117.2,40.24,2.0,76.0
117.2_40.23,117.2,40.23,5.0,50.0
117.2_40.22,117.2,40.22,0.0,2.0
117.2_40.21,117.2,40.21,88.0,262.0
116.38_40.39,116.38,40.39,66.0,0.0
117.31_40.26,117.31,40.26,5.0,119.0
116.5_39.9,116.5,39.9,19692.0,16858.0
116.38_40.33,116.38,40.33,0.0,5.0
116.38_40.32,116.38,40.32,0.0,6.0
116.5_39.6,116.5,39.6,1.0,3.0
115.78_40.0,115.78,40.0,31.0,2.0
116.56_39.7,116.56,39.7,126.0,98.0
116.56_39.9,116.56,39.9,6191.0,16237.0
116.56_39.8,116.56,39.8,4706.0,7069.0
116.36_40.08,116.36,40.08,6396.0,18874.0
116.36_40.09,116.36,40.09,2146.0,10463.0
116.36_40.06,116.36,40.06,9136.0,8316.0
116.36_40.07,116.36,40.07,3654.0,14428.0
116.36_40.04,116.36,40.04,5718.0,6343.0
116.36_40.05,116.36,40.05,6089.0,2111.0
116.36_40.02,116.36,40.02,1993.0,4144.0
116.36_40.03,116.36,40.03,5909.0,20042.0
116.36_40.01,116.36,40.01,12589.0,20618.0
115.91_40.02,115.91,40.02,5.0,2.0
116.52_40.05,116.52,40.05,127.0,16.0
117.27_40.13,117.27,40.13,0.0,28.0
117.27_40.14,117.27,40.14,0.0,60.0
117.27_40.16,117.27,40.16,1.0,1.0
117.27_40.17,117.27,40.17,6.0,223.0
117.27_40.18,117.27,40.18,137.0,591.0
117.27_40.19,117.27,40.19,12.0,22.0
117.13_40.27,117.13,40.27,103.0,8.0
115.91_39.82,115.91,39.82,6.0,421.0
116.35_40.52,116.35,40.52,0.0,2.0
116.35_40.54,116.35,40.54,0.0,2.0
116.35_40.55,116.35,40.55,14.0,22.0
116.66_39.81,116.66,39.81,402.0,761.0
116.3_39.97,116.3,39.97,38256.0,30104.0
116.3_39.94,116.3,39.94,27790.0,16335.0
116.66_39.82,116.66,39.82,320.0,941.0
116.66_39.85,116.66,39.85,175.0,10.0
116.66_39.84,116.66,39.84,1037.0,362.0
116.66_39.87,116.66,39.87,5286.0,14648.0
116.3_39.91,116.3,39.91,40314.0,17467.0
116.66_39.89,116.66,39.89,4910.0,15413.0
116.66_39.88,116.66,39.88,22490.0,25571.0
116.9_39.8,116.9,39.8,164.0,342.0
116.3_39.98,116.3,39.98,111551.0,9839.0
116.3_39.99,116.3,39.99,16835.0,11667.0
115.91_39.83,115.91,39.83,0.0,7.0
115.86_39.6,115.86,39.6,7.0,245.0
116.75_39.78,116.75,39.78,24.0,260.0
116.75_39.79,116.75,39.79,112.0,107.0
116.75_39.74,116.75,39.74,10.0,190.0
116.75_39.75,116.75,39.75,72.0,896.0
116.75_39.76,116.75,39.76,41.0,259.0
116.75_39.77,116.75,39.77,65.0,630.0
116.75_39.71,116.75,39.71,10.0,95.0
116.75_39.72,116.75,39.72,85.0,503.0
116.75_39.73,116.75,39.73,16.0,192.0
117.03_40.61,117.03,40.61,0.0,2.0
115.83_39.84,115.83,39.84,4.0,4.0
115.83_39.83,115.83,39.83,0.0,1.0
117.34_40.23,117.34,40.23,0.0,2.0
116.76_39.77,116.76,39.77,544.0,45.0
116.76_39.76,116.76,39.76,363.0,11.0
116.76_39.75,116.76,39.75,184.0,440.0
116.76_39.74,116.76,39.74,562.0,276.0
116.76_39.73,116.76,39.73,160.0,75.0
116.76_39.72,116.76,39.72,153.0,168.0
116.76_39.71,116.76,39.71,35.0,29.0
116.07_39.7,116.07,39.7,118.0,533.0
116.07_39.6,116.07,39.6,14.0,270.0
115.98_40.52,115.98,40.52,23.0,18.0
116.76_39.79,116.76,39.79,11.0,11.0
116.76_39.78,116.76,39.78,6.0,188.0
115.98_40.53,115.98,40.53,84.0,44.0
115.75_40.04,115.75,40.04,0.0,1.0
116.78_40.79,116.78,40.79,0.0,1.0
115.75_40.09,115.75,40.09,28.0,1.0
115.44_39.78,115.44,39.78,1.0,11.0
116.77_40.4,116.77,40.4,552.0,622.0
116.77_40.2,116.77,40.2,44.0,703.0
116.77_40.3,116.77,40.3,0.0,7.0
116.77_40.0,116.77,40.0,234.0,424.0
116.77_40.1,116.77,40.1,17.0,3.0
116.77_40.8,116.77,40.8,1.0,14.0
116.18_40.58,116.18,40.58,0.0,18.0
115.65_39.74,115.65,39.74,15.0,22.0
116.18_40.51,116.18,40.51,10.0,3.0
116.18_40.52,116.18,40.52,80.0,1.0
116.18_40.55,116.18,40.55,4.0,50.0
116.18_40.54,116.18,40.54,0.0,20.0
116.18_40.57,116.18,40.57,6.0,74.0
116.44_40.23,116.44,40.23,22.0,169.0
116.44_40.22,116.44,40.22,42.0,489.0
116.44_40.21,116.44,40.21,516.0,118.0
116.44_40.26,116.44,40.26,56.0,3.0
116.44_40.25,116.44,40.25,15.0,18.0
116.44_40.24,116.44,40.24,156.0,149.0
116.66_40.87,116.66,40.87,3.0,5.0
116.66_40.86,116.66,40.86,10.0,2.0
115.89_39.83,115.89,39.83,56.0,144.0
115.89_39.82,115.89,39.82,13.0,51.0
116.65_40.44,116.65,40.44,1.0,0.0
